,issue_key,project_key,author,id,created,body,chronological_number,clean_comment
1454,MCOL-599,MCOL,Daniel Lee,96748,2017-06-21 16:58:42,"Build tested: Github source 1.1.0-1

[root@localhost mariadb-columnstore-server]# git show
commit 594ef1807a5d6cba45cf7c2bed03cccdc32f177a
Merge: a5f191d ce815f9
Author: David.Hall <david.hall@mariadb.com>
Date:   Thu Jun 8 10:12:50 2017 -0500

[root@localhost mariadb-columnstore-engine]# git show
commit ebaf24473c0838989bf504a7c104c511b876fcb8
Author: david hill <david.hill@mariadb.com>
Date:   Fri Jun 16 16:53:48 2017 -0500

1) According to the MariaDB's JSON KB articles, there are 26 JSON functions.  Syntax wise, they all worked in ColumnStore.

2) Nine (9) of the functions returned the ""Row size too large"" error when it is applied to a TEXT column.

3) One (1) function, JSON_REPLACE() failed complaining about a missing JSON_UPDATE() function.  This error occurred when the JSON_REPLACE is applied on ColumnStore columns (used varchar and text for testing).  JSON_UPDATE is not one of the supported function and I could not find information about it.  Maybe we need to inherit that function to ColumnStore since the same error did not occur in MariaDB.

4) I have created a test suite for JSON functions in Autopilot for automatic testing.

Function with non-zero diff count failed to match results from MariaDB:

0 Passed JSON_ARRAY_APPEND.sql.diff.log
0 Passed JSON_ARRAY_INSERT.sql.diff.log
0 Passed JSON_ARRAY.sql.diff.log
5 Failed JSON_COMPACT.sql.diff.log
0 Passed JSON_CONTAINS_PATH.sql.diff.log
0 Passed JSON_CONTAINS.sql.diff.log
0 Passed JSON_DEPTH.sql.diff.log
5 Failed JSON_DETAILED.sql.diff.log
0 Passed JSON_EXISTS.sql.diff.log
13 Failed JSON_EXTRACT.sql.diff.log
0 Passed JSON_INSERT.sql.diff.log
11 Failed JSON_KEYS.sql.diff.log
0 Passed JSON_LENGTH.sql.diff.log
5 Failed JSON_LOOSE.sql.diff.log
0 Passed JSON_MERGE.sql.diff.log
0 Passed JSON_OBJECT.sql.diff.log
6 Failed JSON_QUERY.sql.diff.log
0 Passed JSON_QUOTE.sql.diff.log
11 Failed JSON_REMOVE.sql.diff.log
5 Failed JSON_REPLACE.sql.diff.log
0 Passed JSON_SEARCH.sql.diff.log
0 Passed JSON_SET.sql.diff.log
0 Passed JSON_TYPE.sql.diff.log
18 Failed JSON_UNQUOTE.sql.diff.log
0 Passed JSON_VALID.sql.diff.log
6 Failed JSON_VALUE.sql.diff.log


Error message returned for failed functions:

MariaDB [mytest]> SELECT cVarchar, JSON_COMPACT(cVarchar), JSON_COMPACT(cText) from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_DETAILED(cVarchar), cText, JSON_DETAILED(cText) from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_EXTRACT(cVarchar, '$[1]'), cText, JSON_EXTRACT(cText, '$[1]') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_KEYS(cVarchar, '$.C'), cText, JSON_KEYS(cText, '$.C') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_LOOSE(cVarchar), cText, JSON_LOOSE(cText) from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_QUERY(cVarchar, '$.key1'), cText, JSON_QUERY(cText, '$.key1') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_REMOVE(cVarchar, '$.C'), cText, JSON_REMOVE(cText, '$.C') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_UNQUOTE(cVarchar), cText, JSON_UNQUOTE(cText) from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_VALUE(cVarchar, '$.key1'), cText, JSON_VALUE(cText, '$.key1') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs



MariaDB [mytest]> SELECT cVarchar, JSON_REPLACE(cVarchar, '$.B[1]', 4), cText, JSON_REPLACE(cText, '$.B[1]', 4) from jsontest;
ERROR 1305 (42000): FUNCTION mytest.json_update does not exist

",2,"Build tested: Github source 1.1.0-1

[root@localhost mariadb-columnstore-server]# git show
commit 594ef1807a5d6cba45cf7c2bed03cccdc32f177a
Merge: a5f191d ce815f9
Author: David.Hall 
Date:   Thu Jun 8 10:12:50 2017 -0500

[root@localhost mariadb-columnstore-engine]# git show
commit ebaf24473c0838989bf504a7c104c511b876fcb8
Author: david hill 
Date:   Fri Jun 16 16:53:48 2017 -0500

1) According to the MariaDB's JSON KB articles, there are 26 JSON functions.  Syntax wise, they all worked in ColumnStore.

2) Nine (9) of the functions returned the ""Row size too large"" error when it is applied to a TEXT column.

3) One (1) function, JSON_REPLACE() failed complaining about a missing JSON_UPDATE() function.  This error occurred when the JSON_REPLACE is applied on ColumnStore columns (used varchar and text for testing).  JSON_UPDATE is not one of the supported function and I could not find information about it.  Maybe we need to inherit that function to ColumnStore since the same error did not occur in MariaDB.

4) I have created a test suite for JSON functions in Autopilot for automatic testing.

Function with non-zero diff count failed to match results from MariaDB:

0 Passed JSON_ARRAY_APPEND.sql.diff.log
0 Passed JSON_ARRAY_INSERT.sql.diff.log
0 Passed JSON_ARRAY.sql.diff.log
5 Failed JSON_COMPACT.sql.diff.log
0 Passed JSON_CONTAINS_PATH.sql.diff.log
0 Passed JSON_CONTAINS.sql.diff.log
0 Passed JSON_DEPTH.sql.diff.log
5 Failed JSON_DETAILED.sql.diff.log
0 Passed JSON_EXISTS.sql.diff.log
13 Failed JSON_EXTRACT.sql.diff.log
0 Passed JSON_INSERT.sql.diff.log
11 Failed JSON_KEYS.sql.diff.log
0 Passed JSON_LENGTH.sql.diff.log
5 Failed JSON_LOOSE.sql.diff.log
0 Passed JSON_MERGE.sql.diff.log
0 Passed JSON_OBJECT.sql.diff.log
6 Failed JSON_QUERY.sql.diff.log
0 Passed JSON_QUOTE.sql.diff.log
11 Failed JSON_REMOVE.sql.diff.log
5 Failed JSON_REPLACE.sql.diff.log
0 Passed JSON_SEARCH.sql.diff.log
0 Passed JSON_SET.sql.diff.log
0 Passed JSON_TYPE.sql.diff.log
18 Failed JSON_UNQUOTE.sql.diff.log
0 Passed JSON_VALID.sql.diff.log
6 Failed JSON_VALUE.sql.diff.log


Error message returned for failed functions:

MariaDB [mytest]> SELECT cVarchar, JSON_COMPACT(cVarchar), JSON_COMPACT(cText) from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_DETAILED(cVarchar), cText, JSON_DETAILED(cText) from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_EXTRACT(cVarchar, '$[1]'), cText, JSON_EXTRACT(cText, '$[1]') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_KEYS(cVarchar, '$.C'), cText, JSON_KEYS(cText, '$.C') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_LOOSE(cVarchar), cText, JSON_LOOSE(cText) from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_QUERY(cVarchar, '$.key1'), cText, JSON_QUERY(cText, '$.key1') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_REMOVE(cVarchar, '$.C'), cText, JSON_REMOVE(cText, '$.C') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_UNQUOTE(cVarchar), cText, JSON_UNQUOTE(cText) from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs

MariaDB [mytest]> SELECT cVarchar, JSON_VALUE(cVarchar, '$.key1'), cText, JSON_VALUE(cText, '$.key1') from jsontest;
ERROR 1118 (42000): Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs



MariaDB [mytest]> SELECT cVarchar, JSON_REPLACE(cVarchar, '$.B[1]', 4), cText, JSON_REPLACE(cText, '$.B[1]', 4) from jsontest;
ERROR 1305 (42000): FUNCTION mytest.json_update does not exist

"
1455,MCOL-599,MCOL,David Thompson,96759,2017-06-21 19:06:39,MCOL-713 is the likely cause of the row size too larger error.,3,MCOL-713 is the likely cause of the row size too larger error.
1456,MCOL-599,MCOL,David Thompson,96760,2017-06-21 19:06:48,"we should look into the missing json_update function, could be a merge issue.",4,"we should look into the missing json_update function, could be a merge issue."
1457,MCOL-599,MCOL,Daniel Lee,96862,2017-06-23 21:38:29,Completed investigation for this ticket.  Two tickets have been created and linked.,5,Completed investigation for this ticket.  Two tickets have been created and linked.
1458,MCOL-6,MCOL,Dipti Joshi,83369,2016-05-11 16:35:26,"The update to Quick Start Guide has been started by Dipti, completion is pending the task MCOL-3, so that the guide can be updated with changed directories and paths.",1,"The update to Quick Start Guide has been started by Dipti, completion is pending the task MCOL-3, so that the guide can be updated with changed directories and paths."
1459,MCOL-6,MCOL,David Hill,83477,2016-05-17 22:25:35,quick start guide completed and in atatchments,2,quick start guide completed and in atatchments
1460,MCOL-6,MCOL,David Hill,83478,2016-05-17 22:45:47,reopening to assign to dipti for review,3,reopening to assign to dipti for review
1461,MCOL-6,MCOL,Dipti Joshi,83541,2016-05-20 04:12:16,"[~greenman] Please see the attached Quick Start Guide written by David Hill - This one is completely written here at MariaDB Corp and have all the changes for MariaDB ColumnStore path/configuration changes. Please use this to put in KB as ""Getting Started""  chapter under ColumnStore Engine
",4,"[~greenman] Please see the attached Quick Start Guide written by David Hill - This one is completely written here at MariaDB Corp and have all the changes for MariaDB ColumnStore path/configuration changes. Please use this to put in KB as ""Getting Started""  chapter under ColumnStore Engine
"
1462,MCOL-6,MCOL,Dipti Joshi,84001,2016-06-04 01:04:41,This is now in review for alpha and can be closed.,5,This is now in review for alpha and can be closed.
1463,MCOL-601,MCOL,David Thompson,96479,2017-06-12 17:35:45,Can you review / verify these and add new test cases or bugs as appropriate.,1,Can you review / verify these and add new test cases or bugs as appropriate.
1464,MCOL-601,MCOL,Daniel Lee,96859,2017-06-23 18:30:11,"Build tested: Github source 1.1.0

[root@localhost mariadb-columnstore-server]# git show
commit 60f2f261f81d994307762d6d93380873513a0be8
Author: david hill <david.hill@mariadb.com>
Date:   Tue Jun 20 16:05:32 2017 -0500

[root@localhost mariadb-columnstore-engine]# git show
commit f126f3b019cea81e3c363db47cb23aeaac1e2ef9
Author: david hill <david.hill@mariadb.com>
Date:   Mon Jun 19 15:28:24 2017 -0500

Tested again.  The “CREATE USER”, “ALTER USER”, “SHOW CREATE USER” commands worked fine with ColumnStore.  I ran into issue only when I tried SSL connections.

As a requirement for a new user, the new user must have privileges to the infinidb_vtable database.

I believe these three commands affect only the front end.  Developer should add their opinions whether or not any modification is needed in the ColumnStore engine to support these three commands.

I did run into an issue when I tried to setup SSL connection on the server.  I have issue connecting from a client.  Most likely, I did not have all the pieces put together for secured connection to work.  This should not affect the scope of purpose of this ticket.

",2,"Build tested: Github source 1.1.0

[root@localhost mariadb-columnstore-server]# git show
commit 60f2f261f81d994307762d6d93380873513a0be8
Author: david hill 
Date:   Tue Jun 20 16:05:32 2017 -0500

[root@localhost mariadb-columnstore-engine]# git show
commit f126f3b019cea81e3c363db47cb23aeaac1e2ef9
Author: david hill 
Date:   Mon Jun 19 15:28:24 2017 -0500

Tested again.  The “CREATE USER”, “ALTER USER”, “SHOW CREATE USER” commands worked fine with ColumnStore.  I ran into issue only when I tried SSL connections.

As a requirement for a new user, the new user must have privileges to the infinidb_vtable database.

I believe these three commands affect only the front end.  Developer should add their opinions whether or not any modification is needed in the ColumnStore engine to support these three commands.

I did run into an issue when I tried to setup SSL connection on the server.  I have issue connecting from a client.  Most likely, I did not have all the pieces put together for secured connection to work.  This should not affect the scope of purpose of this ticket.

"
