issue_key,issue_type,project_key,created,time_add_to_sprint,creator,priority,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,original_story_points_sprint,num_comments_before_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_until_add_to_sprint,num_changes_summary_description_acceptance_sprint,num_different_words_all_text_sprint,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,num_issues_cretor_prev
MDEV-38814,New Feature,MDEV,2026-02-11 15:31:45,2026-03-17 10:23:00.000,JIRAUSER56063,Critical,High rate of index_lock_upgrades due to btr_cur_need_opposite_intention() mostly returning true,"While testing MDEV-34431 using HammerDB TPROC-C (Delivery mix) on a 24 vCPU Intel system (oversubscribed with 88 threads) we observed a strong correlation between ORDER_LINE updates and frequent index lock upgrades.

As an experiment, commenting out the ORDER_LINE update in the Delivery stored procedure significantly reduced index lock upgrades and reduced rd_lock_spin sample percentage.

|| Test || Schema || ORDER_LINE UPDATE || NOPM || index_lock_upgrade() || rd_lock_spin samples (%) ||
| T1 | Partitioned | ON | 586,990 | 14,369,068 | 6.53 |
| T2 | Partitioned | OFF | 654,123 | 3,201,626 | 3.87 |
| T3 | Unpartitioned | ON | 503,278 | 10,220,286 | 19.96 |
| T4 | Unpartitioned | OFF | 653,284 | 3,103,213 | 8.95 |

Counters were added around:
btr_cur_need_opposite_intention()
Entry to pessimistic_search_leaf()
mtr_t::index_lock_upgrade()

For both partitioned and unpartitioned schemas:

btr_cur_need_opposite_intention() returned true for nearly all calls.
The dominant reason was nosib=true.
pessimistic_search_leaf() calls closely tracked the number of true returns.
index_lock_upgrade() calls closely tracked pessimistic_search_leaf() calls.

h4. Example (Partitioned)
{code}
[btr_cur_need_opposite_intention]
calls=14018262 true=14010891
zip=0 nosib=14010891 first=104879 last=121344 small=514079 rightmost=121344 reorg=0

[index_lock_upgrade]
calls=14018262 already_x=0 upgraded=14018262
{code}

{code}
pess@table=tpcc/order_line#P#p7 index=PRIMARY tree_height=3 height=2
pess@table=tpcc/orders index=PRIMARY tree_height=3 height=2
pess@table=tpcc/new_order index=PRIMARY tree_height=3 height=2
{code}

h4. Example (Unpartitioned)
{code}
[btr_cur_need_opposite_intention]
calls=9786751 true=9780023
zip=0 nosib=9780023 first=1 last=2849015 small=471126 rightmost=2849015 reorg=0

[index_lock_upgrade]
calls=9786751 already_x=0 upgraded=9786751
{code}

{code}
pess@table=tpcc_nopart/order_line index=PRIMARY tree_height=4 height=3
pess@table=tpcc_nopart/orders index=PRIMARY tree_height=3 height=2
pess@table=tpcc_nopart/new_order index=PRIMARY tree_height=3 height=2
{code}

This suggests that the update path is almost always escalating to pessimistic search and upgrading the index latch early in the descent (height == tree_height - 1), e.g.:

{code}
calls=14018262 true=14010891 root=14018262 root_true=14010891 lvl0=0 lvlgt0=14018262
{code}

h4. Diagnostic experiment
As a diagnostic experiment, btr_cur_need_opposite_intention() was modified to always return false.

Results:
pessimistic_search_leaf() and index_lock_upgrade() calls dropped from millions to tens.
Unpartitioned throughput improved by ~7.5%.
A small number of pessimistic_search_leaf() calls remained.

{code}
[btr_cur_need_opposite_intention]
calls=41255137 true=0
zip=0 nosib=0 first=0 last=0 small=0 rightmost=0 reorg=0

[index_lock_upgrade]
calls=30 already_x=0 upgraded=30
{code}

When btr_cur_need_opposite_intention() was modified to always return false, instance hangs were observed during schema builds loading the history table. After adding a primary key in our local test schema, the hang did not reproduce.
",,,1,0,0,48651.25,0,0,0,0,0,0,0
MDEV-35369,New Feature,MDEV,2024-11-08 12:01:45,2026-03-17 10:23:00.000,hholzgra,Minor,Add deprecation status columns to I_S.SYSTEM_VARIABLES,"This would allow for easy / automated ""is this server's config setting some deprecated variables"" checks by running something like.

{code}
SELECT VARIABLE_NAME, GLOBAL_VALUE, DEFAULT VALUE
  FROM INFORMATION_SCHEMA.SYSTEM_VARIABLES
 WHERE GLOBAL_VALUE_ORIGIN IN('CONFIG', 'SQL')
  AND  IS_DEPRECATED = TRUE;
{code}",,,11,1,0,711261.25,13,218,1,1,1,1,2
MDEV-32745,New Feature,MDEV,2023-11-09 12:02:14,2026-03-17 10:23:00.000,serg,Major,config upgrade helper tool,"A tool that helps to adjust config files after MariaDB is upgraded.

It can list all options that are no longer recognized by the server, suggest replacements, if any.
It could also edit files in place (when requested), removing, commenting out, or adding loose- prefix to such options.

Also it could check for invalid values of enum/set variables.

To parse all files it could use {{my_print_defaults}}, the list of supported options could be hard-coded or extracted from {{mariadbd --help}} and such.

perl/python or C/C++ ?  C or C++ is probably more portable for windows.

For code how to parse options like !include, check mysys/my_defaults.c

Suggested options:
- No options:  List unknown server options on stdout (those that would prevent the server from starting).
- --update
   -- Update the my.cnf file in place (and all files included with !include or !includedir)
- --backup
  --  Store modified files as backup (for example my.cnf-backup)
- --current-version=...  (for example --current-version=mysqld-5.7)
  -- Section to use for unknown options, see --mode
   --- The purpose of --current-version is to enable the tool to create a config file that will work for both MySQL and MariaDB at
     the same time.  In this case, options that works for both MySQL and MariaDB should use the section [mysqld]. MySQL unique options should be under [mysqld-5.7] and MariaDB specific options
     would be under [mariadbd].
- --edit=...
   -- Select what to do with unknown options. List of suggested mode options:
     --- remove                    Remove unoption
     --- comment                Add # before option
     --- inline-old-version  Add ['current-version'] before the option and [mysqld] afterwards.  'curent-version' is the tag specified with --current-version=...
     --- last-old-version     Move all unknown version last in the file with [old-version] before.
- --print
   -- Print converted file on stdout. In this case all !include  and !includedir files should be included.

We need both inline- and last- as some options may depend on their place in the config file.

The tool should also be prepared for special handling of some specific options.

Note that MariaDB don't have the audit_log plugin (Percona Server).
Instead MariaDB has a server_audit plugin which takes different options.
If the tool notice that 'audit_plugin' is used, it should suggest one to use the server_audit plugin instead.

--plugin-load=QUERY_RESPONSE_TIME_READ=query_response_time.so;QUERY_RESPONSE_TIME_WRITE=query_response_time.so
This is only supported in MariaDB 10.11 and above.  If used with an earlier MariaDB version it would be good to get a note that this is supported in 10.11.6 and above.

As a reference, here are some common config options found in Percona server that is not in MariaDB:
[mysqld-5.7]
--binlog-ignore-db=information_schema
--innodb_log_files_in_group=2
--innodb_buffer_pool_instances=3
--max_binlog_files=14
--log_slow_rate_type=query
--slow_query_log_always_write_time=0.5
--slow_query_log_use_global_control=all
--plugin-load=audit_log.so",,,7,8,0,1236860.7666666666,0,0,0,0,0,0,1
MDEV-38180,New Feature,MDEV,2025-11-24 18:22:12,2026-03-17 10:23:00.000,nikitamalyavin,Critical,Add XXH hash function,"MDEV-9826 adds some xxh use in the server, now we can add an sql function, same as [md5|https://mariadb.com/docs/server/reference/sql-functions/secondary-functions/encryption-hashing-and-compression-functions/md5] and others

After discussion with the team ([~bar],[~serg],[~ycp]), we decided to go with the following function signatures:
{noformat}
XXH32(expr) --> INT UNSIGNED
XXH64(expr) --> BIGINT UNSIGNED
XXH3_64(expr) --> BIGINT UNSIGNED
XXH_128(expr) --> BINARY(16)    (will be done in a separate task)
{noformat}
",,,5,4,0,162240.8,1,18,1,1,1,0,0
MDEV-39184,Task,MDEV,2026-03-26 20:01:19,2026-04-21 12:06:40.000,midenok,Minor,Rework MDL enum constants values,"It is investigation task for check the feasibility of the below changes. The better implementation may be discovered during the work on this ticket.

MDL constants values of 0 assign some default values (MDL_INTENTION_EXCLUSIVE, BACKUP) before MDL_REQUEST_INIT(). That does not make sense if MDL_REQUEST_INIT() was not called. Please rework the values of 0 into (MDL_NOT_INITIALIZED, NOT_INITIALIZED). Described by these comments in the code:

{code:diff}
--- sql/mdl.h
+++ sql/mdl.h
@@ -125,6 +125,11 @@ class MDL_context_owner

 enum enum_mdl_type {
   /* This means that the MDL_request is not initialized */
+  /*
+    TODO (newbie): should be MDL_NOT_INITIALIZED= 0, as it is strange
+    that not-inited request has MDL_INTENTION_EXCLUSIVE.
+    Must fix tests, as at least mysql_rm_table_no_locks() depends on this.
+  */
   MDL_NOT_INITIALIZED= -1,
   /*
     An intention exclusive metadata lock (IX). Used only for scoped locks.
@@ -381,6 +386,10 @@ struct MDL_key
     Note that although there isn't metadata locking on triggers,
     it's necessary to have a separate namespace for them since
     MDL_key is also used outside of the MDL subsystem.
+
+    TODO (newbie): NOT_INITIALIZED=0 as default bzero() sets wrongly type to
+    BACKUP. But dozens switch() cases for NOT_INITIALIZED must be added to
+    pacify the compiler.
   */
   enum enum_mdl_namespace { BACKUP=0,
                             SCHEMA,
{code}

Also after fix this hunk should be reverted:

{code:diff}
--- sql/sql_parse.cc
+++ sql/sql_parse.cc
@@ -8509,6 +8509,8 @@ TABLE_LIST *st_select_lex::add_table_to_list(THD *thd,
     MDL_REQUEST_INIT(&ptr->mdl_request, MDL_key::TABLE, ptr->db.str,
                      ptr->table_name.str, mdl_type, MDL_TRANSACTION);
   }
+  else
+    ptr->mdl_request.type= MDL_NOT_INITIALIZED;
   DBUG_RETURN(ptr);
 }
{code}",,,10,1,0,36965.35,0,0,0,0,0,0,2
MDEV-37070,New Feature,MDEV,2025-06-23 15:32:34,2026-04-28 16:57:00.000,monty,Critical,Implement table options to enable/disable features,"Some of the features in MariaDB are only usable (from performance point of view) in special circumstances:
- QUERY_CACHE should no be used with tables that changes values *very* frequently
- InnoDB adaptive_hash_index does not work well if there is changes in the rows that are part if an active adaptive_hash
- Statement based binary logging  is not optimal for tables that does updates where the master has to scan a lot but only updates a few or inserts of many rows with generated auto-increments.

This MDEV is about fixing this issue by adding new table specific options where the user can enable/disable the options per table.

All table optimization should have the 3 values: ON, OFF and DEFAULT.  'DEFAULT' is needed to be able to remove the option from being stored in the table definition.

The suggested new table options are:
||Option|Effect|
|QUERY_CACHE|Having this option OFF is the same as using SELECT SQL_NO_CACHE for any query using this table. Having this option ON is same as using SELECT SQL_CACHE for this table and the query will be cached if no other table has QUERY_CACHE=OFF|
|ADAPTIVE_HASH_INDEX |Having this option OFF will disable InnoDB adaptive hash index for this table. Having it ON will enable adaptive hash index for the table if adaptive hash indexes are enabled at all|
|BINLOG_ROW|If this option is ON for any table, row based binary logging will be used|



As of the 23rd of April here is the planning ahead:


||Task||Estimated Duration||Status||
|Code Review & Iterations (Marko/Monty)|3–4 Days| To Do|
|Comprehensive Testing (Regression/Edge-case)|5–6 Days| To Do|
|Final Polish & Merge|1 Day|To Do|
|*Total Estimated Effort*|*~10 Days*| |",,,24,1,0,445044.43333333335,3,91,1,1,1,1,2
MDEV-39101,Task,MDEV,2026-03-18 11:19:53,2026-04-28 16:57:00.000,marko,Major,Make BACKUP SERVER mutually exclusive with itself and BACKUP STAGE,"Because backing up the data from a server is a very I/O intensive operation, we must allow at most one {{BACKUP SERVER}} operation at a time, and not concurrently with any other backup operations that would invoke {{BACKUP STAGE}} statements, such as {{mariadb-backup}}.",,,5,0,0,59377.11666666667,0,0,0,0,0,0,4
MDEV-39587,New Feature,MDEV,2026-05-13 07:02:11,2026-05-19 07:55:04.000,bar,Critical,Package-wide TYPE for variable declarations,"This tasks is a subtask of MDEV-13139.

Under terms of this task we'll implement a way to declare SP variables using TYPE declarations from package specifications.

For example:

This package specification declares a public data type varchar_array:
{code:sql}
SET sql_mode=ORACLE;
DELIMITER $$
CREATE OR REPLACE PACKAGE pkg AS
  TYPE varchar_array IS TABLE OF VARCHAR(2000) INDEX BY INTEGER;
END;
$$
DELIMITER ;
{code}

This procedure uses the data type varchar_array using a qualified notation:
{code:sql}
DELIMITER $$
CREATE OR REPLACE PROCEDURE p1 AS
  v1 pkg.varchar_array; -- 2-step qualified data type
  v2 test.pkg.varchar_array; -- 3-step qualified data type
BEGIN
  v1(0):='test';
  SELECT v1(0);
END;
$$
DELIMITER ;
{code}
{code:sql}
CALL p1();
{code}
{noformat}
+------+
| v(0) |
+------+
| test |
+------+
{noformat}

h2. Where package-wide types will be available

- Variabe type:
{code:sql}
DECLARE
  var pkg1.type1;
{code}
- RETURN type for a package function:
{code:sql}
CREATE FUNCTION .. RETURN pkg1.type1 ...
{code}
- Parameter type for a package routine:
{code:sql}
PROCEDURE p1(param1 pkg1.type1);
{code}
- Assoc array element type:
{code:sql}
TYPE assoc1_t IS TABLE OF pkg1.type1 ...
{code}
- REF CURSOR RETURN type:
{code:sql}
TYPE cur1_t IS REF CURSOR RETURN pkg1.type1;
{code}

Note, package-wide types won't be available for schema public routine parameter types and for schema public function RETURN types. These types are exposed to INFORMATION_SCHEMA.PARAMETERS. The code is not ready to handle this properly yet.
",,,1,3,0,8692.883333333333,4,158,1,1,1,1,3
MDEV-39859,Task,MDEV,2026-06-05 09:53:02,2026-06-09 19:12:36.000,JIRAUSER50405,Major,Parallel query: implement chunked execution in parallel workers,"Port chunked pseudo-parallel execution (MDEV-39491) into multi-threaded execution framework (MDEV-39492, MDEV-39495).",,,9,0,0,6319.566666666667,0,0,0,0,0,0,0
MDEV-39880,Task,MDEV,2026-06-06 22:20:05,2026-06-24 16:37:07.000,JIRAUSER55761,Blocker,Merge MDEV-37146 into MDEV-39519,"In MDEV-37146, {{mariadb-dump}} queries {{information_schema.SLAVE_STATUS}} if the server is MariaDB 11.6+ and {{SHOW SLAVE STATUS}} otherwise.
OTOH, in MDEV-39519, {{mariadb-dump}} always queries {{SHOW REPLICA STATUS}} first and then {{SHOW SLAVE STATUS}} if the former is not supported.

These two conflict, not just in code, but in their approaches.

In [the mailing list|https://lists.mariadb.org/hyperkitty/list/developers@lists.mariadb.org/message/4CZ6ZBN72UDWSZVGFJPRVHQAARFTDE7S/], [~bnestere] recommended to port In MDEV-37146's {{information_schema.SLAVE_STATUS}} to MDEV-39519's attempt-based approach.",,,4,0,0,25577.033333333333,4,43,1,1,1,1,3
MDEV-40341,Task,MDEV,2026-07-11 15:24:16,2026-07-23 06:49:13.000,serg,Blocker,store read-only sysvars in a read-only root and a read-only segment,"for read-only sysvars: store them in a read-only data segment, their value in a read-only memroot. ""read-only"" means mprotect after server startup, see {{read_only_root}} in {{mysqld.cc}}",,,6,5,0,16764.95,0,0,0,0,0,0,2
MDEV-21652,Technical task,MDEV,2020-02-04 09:42:03,2026-07-28 08:59:00.000,midenok,Major,FK migration from old version,"The task is to upgrade table foreign key metadata for the old storage of InnoDB system tables SYS_FOREIGN and SYS_FOREIGN_COLS by reading the foreign key definitions on table open and storing them into table's FRM file. When the system tables SYS_FOREIGN(\_COLS) become empty during the process of foreign keys upgrade they are automatically dropped.

The task is required for the database migration from the previous versions of MariaDB. Without this functionality any foreign keys defined in previous versions of MariaDB will not have effect and will become inaccessible.

Foreign key upgrade is transparent operation, i.e. nothing special has to be done to start using the tables. The table is upgraded automatically whenever it is opened. However there is an option to upgrade all tables in all databases at once by issuing mysql\_upgrade command (no special options required as long as user tables processed).

h4. fk_check_legacy_storage(), fk_upgrade_legacy_storage()

fk_check_legacy\_storage() checks whether upgrade is required for the
given table name by looking SYS\_FOREIGN table for corresponding record
existence.

fk_upgrade_legacy\_storage() does the upgrade routine which includes
getting the foreign keys from SYS_FOREIGN\[_COLS\], updating the
foreign/referenced shares as well as their FRM files, deleting the
records from SYS_FOREIGN\[_COLS\] tables.

Both routines utilize the internal SQL for SYS_FOREIGN\[_COLS\]
processing.

h4. Upgrade foreign keys via backoff action

When table is opened fk_check_legacy\_storage() detects whether upgrade
is required and HA_ERR_FK\_UPGRADE is returned to SQL layer which then
handles this error by backoff action from Open_table_context where
table is opened again with HA_OPEN_FOR\_REPAIR flag which indicates
that fk_upgrade_legacy\_storage() is required. After
fk_upgrade_legacy_storage() is done fk_check_legacy_storage() is
checked again to ensure that SYS_FOREIGN\[_COLS\] are empty for the
given table.

h4. DB_LEGACY_FK and HA_ERR_FK\_UPGRADE error codes

Indicate that table has legacy data in SYS_FOREIGN\[_COLS\].

h4. Check foreign/referenced indexes existence

fk_upgrade_legacy_storage() via fk_upgrade_push_fk() fails if there
are no indexes in foreign/referenced tables for the given data
acquired from SYS_FOREIGN\[_COLS\].

h4. Internal SQL: select into both func and vars extension

fk_upgrade_legacy\_storage() utilizes syntax extension in internal SQL:

  FETCH c INTO fk_upgrade_create_fk() fk_id, unused;

Thus the data is fetched into both fk_upgrade_create\_fk() function and
fk\_id variable.

h4. Rename table, rename column, drop table, drop column handling

When foreign table is opened it is automatically upgraded by backoff
action. But if the referenced table is altered or dropped first there
is no chance for the foreign table to get the correct data. So the
SYS_FOREIGN_\[COLS\] must be kept in sync with the above DDL operations
in respect of referenced names. DROP TABLE for the referenced table is
disabled as usual. DROP TABLE, DROP COLUMN relied in 10.5 on
dict_foreign_t cached data for the referenced tables. Now there is no
such possibility for the legacy data so we have to look at
SYS_FOREIGN_\[COLS\] directly.

h4. Reverted some SYS_FOREIGN(_COLS) routines

Rename table and rename column handling was done in sync with
SYS_FOREIGN_\[COLS\] in 10.5. To retain the above DDL consistency for
the referenced tables we still use that old synchronization code.

h4. ALGORITHM=COPY handling

Since we cannot faingrain ALGORITHM=COPY in innobase handler it is
disabled for the referenced tables unless the foreign tables are upgraded.

The check is done in create_table_info_t::create_table() and is
equivalent to DROP TABLE check as we are actually dropping the old
table after the copy routine is done.

h4. HA_EXTRA_CHECK_LEGACY_FK

Extra interface to check whether ALGORITHM=COPY is possible. If there
is legacy data in SYS_FOREIGN\[_COLS\] about foreign tables referring
altered table, ALGORITHM=COPY is not possible.

h4. WITH_INNODB_FOREIGN\_UPGRADE macro

Every SYS_FOREIGN_\[COLS\] handling is wrapped inside
WITH_INNODB_FOREIGN\_UPGRADE compilation macro. When this macro is
disabled the foreign key upgrade is not possible. Future versions will
obsolete the upgrade procedure completely and the wrapped code will be
removed.

h4. innodb_eval_sql debug interface

Test cases must fill SYS_FOREIGN_\[COLS\] with data. This is done with
setting the new innodb_eval_sql debug variable. The value of that
variable is processed by que_eval_sql().

h4. Some syntax error\-friendly parser handling

que_eval_sql() was unfriendly on syntax errors: it just failed with
SIGABRT exception. To keep the server alive some frequent syntax
errors are now returned as DB_ERROR from que_eval\_sql().

h4. Drop empty SYS_FOREIGN\[_COLS\] after import

fk_create_legacy_storage debug flag to create SYS_FOREIGN\[\_COLS\] on
innodb_eval_sql.

fk_release_locks() iterates through all indexes and pages and releases
locks on SUPREMUM records placed there previously by SELECT FOR
UPDATE. Also it releases all table locks.

h4. pars_info_t::fatal_syntax_err (debug only)

When false don't abort server on syntax errors while parsing internal
SQL code.",,,17,11,0,3406996.95,0,0,0,0,0,0,1
